DATE,PRCP,NROWS
1998,0.0,1
2011,1144.0,67
2012,2239.0,366
2013,1759.0,365
2014,1802.0,365
2015,2450.0,365
2016,3669.0,366
2017,3446.0,351
2018,2456.0,304
2019,3550.0,220
2020,0.0,1
