DATE,PRCP,NROWS
1998,0.0,1
2003,0.0,1
2008,2260.0,254
2009,3448.0,342
2010,4061.0,355
2011,3029.0,341
2012,3021.0,354
2013,3551.0,327
2014,4251.0,354
2015,4234.0,349
2016,2924.0,316
2017,3722.0,347
2018,2142.0,332
2019,4730.0,348
2020,2664.0,363
2021,2582.0,357
2022,698.0,118
