DATE,PRCP,NROWS
1998,0.0,1
2014,688.0,49
2015,14352.0,320
2016,12169.0,324
2017,9468.0,350
2018,13022.0,332
2019,10643.0,358
2020,4012.0,160
2021,920.0,24
