DATE,PRCP,NROWS
1998,0.0,1
2013,190.0,2
2014,66.0,1
2017,823.0,70
2018,9822.0,192
2019,5475.0,236
2020,5400.0,298
2021,8136.0,307
2022,2635.0,215
2023,5248.0,324
2024,1559.0,121
