DATE,PRCP,NROWS
2000,681.0,1
2011,3545.0,79
2012,8079.0,364
2013,12156.0,365
2014,11918.0,365
2015,11423.0,365
2016,11383.0,366
2017,11786.0,365
2018,12627.0,364
2019,13709.0,365
2020,11210.0,361
2021,13278.0,360
2022,10318.0,365
2023,9955.0,364
2024,9606.0,288
