DATE,PRCP,NROWS
1998,0.0,1
2005,4665.0,172
2006,8770.0,357
2007,7140.0,356
2008,7516.0,362
2009,5629.0,348
2010,7268.0,325
2011,4650.0,343
2012,3912.0,341
2013,4278.0,310
2014,5243.0,290
2015,4798.0,238
2016,3184.0,245
2017,4677.0,253
2018,6992.0,320
2019,5258.0,278
2020,5060.0,331
2021,5624.0,289
2022,8192.0,300
2023,5854.0,359
2024,4565.0,288
