DATE,PRCP,NROWS
1998,0.0,1
2010,6480.0,172
2011,5771.0,164
2012,3524.0,156
2013,3091.0,161
2014,4414.0,160
2015,4048.0,175
2016,6166.0,164
2017,6182.0,162
2018,9548.0,177
2019,4203.0,117
2020,3992.0,232
2021,6647.0,327
2022,6288.0,353
2023,7606.0,350
2024,10129.0,289
