DATE,PRCP,NROWS
1998,0.0,1
2016,9160.0,199
2017,10833.0,131
2018,18670.0,119
2019,11237.0,175
2020,16335.0,360
2021,11360.0,357
2022,11357.0,358
2023,11294.0,363
2024,10269.0,295
