DATE,PRCP,NROWS
1998,0.0,1
2008,3465.0,109
2009,10939.0,357
2010,9857.0,364
2011,14199.0,365
2012,10540.0,365
2013,11852.0,365
2014,10775.0,365
2015,10471.0,364
2016,9838.0,366
2017,13580.0,365
2018,13560.0,365
2019,12355.0,364
2020,11234.0,365
2021,12014.0,328
2022,743.0,32
