DATE,PRCP,NROWS
1998,0.0,1
2011,2504.0,165
2012,4716.0,192
2013,4054.0,179
2014,4244.0,165
2015,2762.0,146
2016,5799.0,195
2017,4734.0,169
2018,3068.0,156
2019,4071.0,128
2020,3149.0,155
2021,2786.0,159
2022,3283.0,153
2023,2763.0,147
