DATE,PRCP,NROWS
1998,0.0,1
2008,4954.0,180
2009,13091.0,346
2010,5763.0,295
2011,13047.0,344
2012,8199.0,346
2013,14391.0,361
2014,11893.0,358
2015,10925.0,360
2016,13262.0,358
2017,10629.0,363
2018,13127.0,361
2019,14613.0,353
2020,13497.0,352
2021,10616.0,356
2022,10723.0,346
2023,9025.0,341
2024,7879.0,275
