DATE,PRCP,NROWS
1950,10889.0,334
1951,12706.0,365
1952,11630.0,366
1953,9101.0,365
1954,12022.0,365
1955,10494.0,365
1956,14460.0,366
1957,12015.0,365
1958,13698.0,365
1959,11725.0,365
1960,10532.0,366
1961,13789.0,365
1962,14150.0,365
1963,10878.0,365
1964,13137.0,366
1965,9491.0,365
1966,14946.0,365
1967,12295.0,365
1968,11236.0,366
1969,9782.0,365
1970,12224.0,365
1971,12934.0,365
1972,15089.0,366
1973,13625.0,365
1974,14304.0,334
1975,14456.0,365
1976,12001.0,365
1977,13512.0,354
1978,11095.0,354
1979,12804.0,357
1980,8896.0,365
1981,10003.0,365
1982,13816.0,365
1983,10558.0,365
1984,13478.0,365
1985,10674.0,365
1986,9876.0,365
1987,9433.0,365
1988,9710.0,366
1989,15780.0,365
1990,14512.0,365
1991,13602.0,365
1992,11433.0,366
1993,13679.0,365
1994,13636.0,365
1995,11656.0,365
1996,13189.0,366
1997,11068.0,365
1998,13040.0,365
1999,9322.0,365
2000,11458.0,366
2001,11210.0,365
2002,13041.0,365
2003,17214.0,365
2004,15387.0,366
2005,10290.0,365
2006,12498.0,365
2007,10046.0,365
2008,10557.0,366
2009,14735.0,365
2010,12251.0,365
2011,15954.0,365
2012,14307.0,362
2013,14885.0,365
2014,13785.0,364
2015,15233.0,364
2016,14361.0,363
2017,12554.0,362
2018,16624.0,353
2019,14552.0,362
2020,15767.0,362
2021,12354.0,355
2022,15440.0,352
2023,12398.0,364
2024,10494.0,291
