DATE,PRCP,NROWS
1938,2540.0,349
1939,1009.0,365
1940,3158.0,366
1941,2959.0,365
1942,3274.0,365
1943,2283.0,365
1944,1602.0,366
1945,2965.0,365
1946,2129.0,365
1947,2984.0,365
1948,3886.0,366
1949,1362.0,364
1950,3408.0,365
1951,2150.0,365
1952,2065.0,366
1953,2870.0,365
1954,2251.0,365
1955,2598.0,364
1956,2807.0,366
1957,3258.0,365
1958,2480.0,365
1959,1656.0,365
1960,2676.0,359
1961,3242.0,365
1962,3231.0,365
1963,3033.0,365
1964,2692.0,366
1965,2364.0,365
1966,2806.0,365
1967,1622.0,365
1968,2509.0,366
1969,3254.0,365
1970,2385.0,365
1971,2339.0,365
1972,2685.0,366
1973,2729.0,365
1974,1736.0,365
1975,2817.0,365
1976,2097.0,366
1977,2326.0,365
1978,2938.0,365
1979,2915.0,365
1980,3318.0,366
1981,3909.0,365
1982,2889.0,363
1983,4164.0,365
1984,3462.0,365
1985,1849.0,365
1986,2797.0,365
1987,2614.0,364
1988,2103.0,366
1989,2404.0,364
1990,2501.0,365
1991,1939.0,365
1992,2612.0,366
1993,2734.0,334
1994,2059.0,365
1995,3832.0,365
1996,4316.0,336
1997,2352.0,365
1998,4338.0,365
1999,1841.0,365
2000,2329.0,366
2001,2542.0,365
2002,1424.0,365
2003,2662.0,365
2004,2908.0,366
2005,3264.0,365
2006,3130.0,365
2007,2500.0,365
2008,1670.0,365
2009,2246.0,365
2010,3734.0,365
2011,1851.0,144
2012,2792.0,124
2013,200.0,89
2014,3152.0,180
2015,684.0,21
2016,2590.0,86
2017,1522.0,61
2018,1931.0,57
2019,3050.0,80
2020,1922.0,121
2021,1933.0,294
2022,2338.0,337
2023,1918.0,338
2024,1802.0,248
