DATE,PRCP,NROWS
1923,2393.0,122
1924,477.0,60
1993,811.0,92
1994,5661.0,345
1995,10385.0,350
1996,9222.0,352
1997,8252.0,353
1998,10753.0,365
1999,5975.0,334
2000,6184.0,366
2001,11196.0,346
2002,7071.0,365
2003,10827.0,365
2004,9617.0,366
2005,6537.0,364
2006,7113.0,364
2007,7471.0,334
2008,11792.0,366
2009,9417.0,334
2010,15719.0,336
2011,11406.0,97
2012,6341.0,320
2013,7922.0,344
2014,9968.0,363
2015,12151.0,364
2016,7030.0,366
2017,7580.0,365
2018,9830.0,365
2019,12337.0,365
2020,8861.0,335
2021,10617.0,365
2022,7295.0,365
2023,7453.0,305
2024,7745.0,244
