DATE,PRCP,NROWS
1949,7318.0,223
1950,7363.0,147
1951,12533.0,109
1952,6948.0,94
1953,5156.0,55
1954,9700.0,70
1955,7561.0,55
1956,3780.0,42
1957,10042.0,71
1958,12217.0,72
1959,8363.0,337
1960,6246.0,306
1961,13067.0,364
1962,8636.0,365
1963,5060.0,365
1964,9447.0,366
1965,9977.0,365
1966,6582.0,365
1967,12146.0,365
1968,9124.0,366
1969,10329.0,365
1970,9155.0,365
1971,7026.0,365
1972,9464.0,366
1973,14444.0,365
1974,8729.0,365
1975,7438.0,365
1976,5828.0,366
1977,13559.0,365
1978,6814.0,365
1979,9472.0,365
1980,7647.0,366
1981,9376.0,365
1982,10076.0,365
1983,8725.0,365
1984,10260.0,366
1985,13022.0,365
1986,12751.0,364
1987,9467.0,365
1988,6277.0,366
1989,9466.0,365
1990,9822.0,365
1991,7461.0,365
1992,10523.0,366
1993,15222.0,365
1994,7261.0,365
1995,9146.0,365
1996,11693.0,366
1997,8493.0,365
1998,12754.0,365
1999,9480.0,365
2000,7885.0,366
2001,11351.0,365
2002,6590.0,335
2003,8367.0,365
2004,10828.0,366
2005,10842.0,365
2006,6856.0,335
2007,10360.0,365
2008,11207.0,366
2009,11710.0,365
2010,9667.0,365
2011,9269.0,365
2012,6069.0,366
2013,8086.0,364
2014,8848.0,365
2015,10781.0,365
2016,9715.0,366
2017,13161.0,365
2018,8152.0,361
2019,12195.0,356
2020,7699.0,335
2021,10486.0,365
2022,8778.0,365
2023,6138.0,334
2024,5710.0,213
