DATE,PRCP,NROWS
1995,425.0,61
1996,7916.0,366
1997,10684.0,365
1998,12330.0,365
1999,11394.0,365
2000,9477.0,366
2001,6283.0,365
2002,6731.0,243
2003,291.0,31
2004,10039.0,366
2005,6417.0,365
2006,7123.0,365
2007,14295.0,365
2008,11887.0,366
2009,8288.0,365
2010,6125.0,304
2011,7870.0,365
2012,318.0,54
2013,10293.0,342
2014,8323.0,364
2015,10187.0,364
2016,9683.0,365
2017,12043.0,365
2018,9364.0,364
2019,13309.0,365
2020,9024.0,366
2021,8720.0,364
2022,6388.0,365
2023,8824.0,365
2024,6511.0,284
