DATE,PRCP,NROWS
1998,0.0,1
2008,6616.0,169
2009,7928.0,302
2010,8738.0,257
2011,7655.0,310
2012,6137.0,312
2013,6384.0,340
2014,7226.0,331
2015,8415.0,328
2016,8512.0,337
2017,8188.0,332
2018,9020.0,213
2019,10318.0,159
2020,8334.0,93
2021,8334.0,81
2022,8337.0,90
2023,5892.0,58
2024,10.0,2
