DATE,PRCP,NROWS
1998,0.0,1
2008,5744.0,169
2009,7950.0,256
2010,3240.0,96
2011,3937.0,91
2012,9698.0,334
2013,9088.0,333
2014,12618.0,326
2015,9956.0,306
2016,8608.0,300
2017,10011.0,336
2018,7890.0,349
2019,5943.0,341
2020,9398.0,331
2021,8444.0,346
2022,9331.0,345
2023,2954.0,158
