DATE,PRCP,NROWS
2000,500.0,1
2008,2060.0,63
2009,18204.0,321
2010,10520.0,311
2011,9976.0,307
2012,8942.0,332
2013,16540.0,309
2014,13384.0,310
2015,15359.0,323
2016,9711.0,321
2017,13579.0,311
2018,16827.0,316
2019,11975.0,316
2020,17064.0,341
2021,13108.0,361
2022,12104.0,351
2023,11352.0,338
2024,13334.0,274
