DATE,PRCP,NROWS
1971,4908.0,245
1972,4754.0,366
1973,5777.0,350
1974,5119.0,365
1975,2589.0,273
1976,4409.0,366
1977,3946.0,335
1978,4001.0,304
1979,4237.0,273
1980,4205.0,306
1981,4961.0,365
1982,5430.0,364
1983,5548.0,327
1984,4648.0,366
1985,5982.0,365
1986,7912.0,365
1987,7051.0,365
1988,3834.0,303
1989,2864.0,244
1990,4733.0,243
1991,3666.0,214
1992,2259.0,152
1993,2476.0,245
1994,4270.0,365
1995,6897.0,334
1996,7603.0,366
1997,5610.0,365
1998,3625.0,365
1999,6047.0,365
2000,5354.0,366
2001,5722.0,365
2002,6989.0,363
2003,3379.0,365
2004,8964.0,366
2005,4689.0,334
2006,5120.0,365
2007,5990.0,365
2008,5189.0,366
2009,4829.0,365
2010,8188.0,365
2011,2256.0,282
2012,3619.0,366
2013,5361.0,365
2014,5293.0,365
2015,7457.0,365
2016,6290.0,366
2017,5286.0,365
2018,5917.0,365
2019,5657.0,365
2020,4601.0,366
2021,4140.0,365
2022,3186.0,365
2023,7164.0,365
2024,4143.0,297
