DATE,PRCP,NROWS
2000,0.0,1
2011,440.0,9
2012,759.0,19
2013,1281.0,90
2014,3267.0,225
2015,2724.0,270
2016,3333.0,284
2017,2665.0,270
2018,3091.0,275
2019,3011.0,285
2020,1869.0,362
2021,1918.0,365
2022,3592.0,365
2023,4196.0,363
2024,2206.0,295
