DATE,PRCP,NROWS
1998,0.0,1
2010,0.0,1
2018,3075.0,201
2019,4009.0,237
2020,3358.0,296
2021,4184.0,321
2022,3046.0,264
2023,5239.0,176
2024,3143.0,200
