DATE,PRCP,NROWS
1998,0.0,1
2002,0.0,1
2017,7516.0,228
2018,15890.0,365
2019,14371.0,365
2020,12001.0,366
2021,13618.0,364
2022,11434.0,365
2023,13609.0,365
2024,10101.0,297
