DATE,PRCP,NROWS
1998,0.0,1
2006,1281.0,33
2007,9485.0,358
2008,12273.0,363
2009,13188.0,359
2010,10270.0,365
2011,10221.0,364
2012,7379.0,366
2013,11319.0,365
2014,10747.0,365
2015,12635.0,363
2016,9807.0,366
2017,8894.0,365
2018,11003.0,364
2019,12050.0,364
2020,9867.0,366
2021,10581.0,365
2022,8526.0,365
2023,8529.0,365
2024,8133.0,297
