DATE,PRCP,NROWS
1998,0.0,1
2017,5.0,1
2018,0.0,2
2019,11076.0,202
2020,7712.0,280
2021,7561.0,312
2022,5756.0,239
2023,9675.0,293
2024,5155.0,235
