DATE,PRCP,NROWS
1998,0.0,1
2008,4708.0,150
2009,0.0,1
2011,8544.0,203
2012,3745.0,104
2013,1268.0,58
2014,241.0,1
2018,2405.0,80
2019,8099.0,207
2020,0.0,1
2023,5889.0,168
2024,4639.0,159
