DATE,PRCP,TMAX,TMIN,NROWS
1959,23.0,30.53846153846154,-51.214285714285715,71
1960,167.0,54.15,-0.3,80
1961,252.0,251.72727272727272,116.88461538461539,33
1962,0.0,100.0,-178.0,7
1963,0.0,-55.5,-111.0,7
1966,5452.0,,,364
1967,5981.0,,,364
1968,6319.0,,,362
1969,6384.0,,,363
1970,7522.0,,,364
1971,5632.0,,,363
1972,4839.0,,,364
1973,5352.0,117.03225806451613,42.21818181818182,365
1974,7899.0,117.86624203821655,40.2846975088968,365
1975,4775.0,135.36050156739813,51.007194244604314,365
1976,5402.0,111.10759493670886,22.097902097902097,366
1977,5629.0,115.15822784810126,49.68127490039841,365
1978,7010.0,116.07361963190183,49.303030303030305,365
1979,4437.0,123.01538461538462,30.72992700729927,365
1980,6440.0,101.90938511326861,21.477272727272727,366
1981,6166.0,120.93939393939394,38.8339222614841,365
1982,4191.0,132.07612456747404,39.2962962962963,365
1983,4365.0,138.48717948717947,47.85271317829457,365
1984,4730.0,116.07766990291262,34.836363636363636,366
1985,5571.0,112.8409090909091,22.9645390070922,365
1986,4866.0,122.01993355481727,30.276515151515152,365
1987,4749.0,115.18181818181819,13.50566037735849,365
1988,6112.0,121.72151898734177,40.36690647482014,366
1989,6401.0,140.1461038961039,51.457564575645755,365
1990,4817.0,140.00934579439252,45.612099644128115,365
1991,3785.0,128.58333333333334,41.041044776119406,365
1992,4805.0,131.5705329153605,42.85090909090909,366
1993,5223.0,116.31055900621118,28.807971014492754,365
1994,5584.0,140.5808580858086,44.45,365
1995,5830.0,134.78947368421052,39.46969696969697,365
1996,5390.0,113.571875,27.442105263157895,366
1997,4426.0,123.940625,36.37777777777778,365
1998,5709.0,124.31921824104235,40.51550387596899,364
1999,5256.0,139.06389776357827,47.93040293040293,362
2000,5225.0,139.4451410658307,50.632218844984806,355
2001,6832.0,118.01139601139602,43.33521126760564,365
2002,3433.0,154.2826086956522,51.223443223443226,343
2003,5409.0,122.01385041551247,37.396694214876035,365
2004,4461.0,123.2677966101695,31.248387096774195,356
2005,2470.0,105.74556213017752,25.26953125,309
2006,3779.0,117.94174757281553,34.686619718309856,345
2007,2530.0,128.86507936507937,31.479591836734695,300
2008,2899.0,160.24418604651163,43.409326424870464,285
2009,2013.0,145.96629213483146,33.15277777777778,324
2010,5271.0,140.4756554307116,44.36585365853659,365
2011,2754.0,142.86496350364965,41.900763358778626,365
2012,6031.0,137.7626459143969,41.453061224489794,366
2013,4192.0,134.47325102880657,48.72103004291846,365
2014,4665.0,150.87224669603523,45.598290598290596,365
2015,3836.0,151.94222222222223,48.901408450704224,365
2016,3707.0,146.1806167400881,54.035714285714285,366
2017,5202.0,142.59259259259258,46.28054298642534,365
2018,3326.0,151.77380952380952,51.063559322033896,365
2019,3542.0,159.26576576576576,57.645161290322584,365
2020,4747.0,153.22310756972112,53.446280991735534,366
2021,3869.0,137.7375,41.221739130434784,362
2022,5196.0,160.98863636363637,55.8646288209607,292
2023,4471.0,154.734375,59.44202898550725,363
2024,5051.0,178.95488721804512,75.55982905982906,288
