DATE,PRCP,NROWS
1982,7468.0,122
1983,9579.0,365
1984,11847.0,366
1985,13576.0,365
1986,14729.0,365
1987,17022.0,365
1988,16274.0,366
1989,16742.0,365
1990,17373.0,365
1991,16740.0,365
1992,14455.0,366
1993,11375.0,365
1994,15918.0,365
1995,11343.0,365
1996,19710.0,366
1997,17561.0,365
1998,11838.0,365
1999,15666.0,365
2000,10275.0,366
2001,12495.0,365
2002,11460.0,365
2003,12460.0,365
2004,19593.0,366
2005,14305.0,365
2006,15512.0,365
2007,14661.0,365
2008,15290.0,366
2009,10438.0,365
2010,14415.0,365
2011,18465.0,363
2012,12080.0,359
2013,14357.0,359
2014,13607.0,365
2015,17086.0,365
2016,13914.0,366
2017,12550.0,364
2018,14995.0,365
2019,11931.0,365
2020,13180.0,364
2021,16137.0,365
2022,11178.0,365
2023,13930.0,365
2024,10516.0,294
