DATE,PRCP,NROWS
1993,3855.0,122
1994,11112.0,365
1995,12207.0,365
1996,10725.0,366
1997,8132.0,365
1998,7169.0,364
1999,8523.0,365
2000,10654.0,366
2001,9293.0,365
2002,9197.0,362
2003,8505.0,365
2004,9385.0,366
2005,7228.0,365
2006,5223.0,365
2007,10939.0,365
2008,7454.0,366
2009,13553.0,365
2010,7120.0,365
2011,5402.0,365
2012,7075.0,366
2013,8211.0,365
2014,8602.0,365
2015,15923.0,365
2016,9021.0,366
2017,10206.0,365
2018,12526.0,361
2019,8950.0,304
2020,11678.0,366
2021,7028.0,356
2022,6939.0,365
2023,8204.0,334
2024,7977.0,269
