DATE,PRCP,NROWS
2000,2417.0,298
2001,3907.0,335
2002,2149.0,355
2003,4034.0,360
2004,3147.0,354
2005,2440.0,352
2006,2649.0,346
2007,3230.0,342
2008,3785.0,351
2009,4648.0,326
2010,3867.0,365
2011,3927.0,358
2012,2123.0,362
2013,2393.0,327
2014,3923.0,347
2015,3252.0,339
2016,2642.0,324
2017,4131.0,331
2018,2378.0,309
2019,2747.0,337
2020,2615.0,366
2021,2426.0,356
2022,2405.0,339
2023,5316.0,332
2024,2128.0,267
