DATE,PRCP,NROWS
1998,0.0,1
2008,13302.0,366
2009,12205.0,364
2010,8970.0,331
2012,23.0,1
2014,239.0,4
2015,10.0,7
2016,1154.0,35
2017,3904.0,100
2018,11788.0,239
2019,11798.0,249
2020,7106.0,118
2021,11312.0,166
2022,2216.0,49
