DATE,PRCP,NROWS
1998,0.0,1
2011,2934.0,140
2012,3076.0,147
2013,2657.0,140
2014,3508.0,138
2015,3057.0,140
2016,5753.0,140
2017,4086.0,126
2018,4352.0,127
2019,3851.0,120
2020,2032.0,130
2021,3851.0,180
2022,2397.0,169
2023,1361.0,101
2024,4211.0,110
