DATE,PRCP,NROWS
1972,6937.0,214
1973,8470.0,240
1976,6323.0,330
1977,10516.0,359
1978,8649.0,311
1979,11082.0,365
1980,6314.0,314
1981,9863.0,343
1982,12810.0,347
1983,12150.0,289
1984,11851.0,335
1985,10597.0,318
1986,9382.0,343
1987,9713.0,335
1988,11250.0,315
1989,5464.0,156
1990,4386.0,92
1991,10245.0,365
1992,7732.0,366
1993,15215.0,364
1994,11348.0,365
1995,11214.0,365
1996,11834.0,366
1997,10504.0,365
1998,10244.0,365
1999,9586.0,365
2000,11153.0,360
2001,10638.0,365
2002,10455.0,365
2003,9578.0,361
2004,11362.0,365
2005,8582.0,335
2006,13860.0,365
2007,8527.0,365
2008,13548.0,366
2009,14870.0,365
2010,8856.0,365
2011,15264.0,102
2012,8578.0,80
2013,10383.0,74
2014,10894.0,95
2015,11673.0,97
2016,11519.0,166
2017,9812.0,181
2018,14844.0,139
2019,13652.0,175
2020,11906.0,194
2021,11355.0,339
2022,9995.0,340
2023,9739.0,337
2024,9306.0,227
