DATE,PRCP,NROWS
1998,0.0,1
2016,2799.0,147
2017,5515.0,161
2018,4743.0,166
2019,3717.0,160
2020,5034.0,169
2021,5340.0,182
2022,4488.0,115
2024,3978.0,108
