DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,6590.0,95.51092896174865,20.87704918032787,366,1.0
2001,7314.0,85.01095890410959,8.295890410958904,365,1.1098634294385432
2002,5239.0,87.8986301369863,-0.6328767123287671,365,0.7162975116215478
2003,6860.0,82.6109589041096,1.2438356164383562,365,1.3094101927848827
2004,7342.0,87.14207650273224,4.92896174863388,366,1.070262390670554
2005,6695.0,92.1945205479452,13.0,365,0.9118768727867066
2006,5827.0,93.23691460055096,4.914600550964187,365,0.8703510082150859
2007,7276.0,94.87945205479453,13.780821917808218,365,1.2486699845546594
2008,7850.0,96.35245901639344,24.202185792349727,366,1.0788894997251237
2009,6355.0,84.20165745856353,5.383977900552487,365,0.8095541401273886
2010,6486.0,77.3157894736842,-8.997229916897506,365,1.0206136900078677
2011,8605.0,97.586301369863,13.945205479452056,365,1.3267036694418748
2012,9538.0,80.54371584699453,2.73224043715847,366,1.1084253341080768
2013,5987.0,99.46849315068494,12.558904109589042,365,0.6276997274061649
2014,5870.0,97.31232876712328,18.246575342465757,365,0.9804576582595624
2015,6608.0,100.73150684931508,22.087671232876712,365,1.1257240204429302
2016,7576.0,88.35068493150685,11.816438356164385,366,1.1464891041162228
2017,9332.0,87.01648351648352,14.76923076923077,365,1.2317845828933474
2018,6487.0,97.46280991735536,10.977900552486188,365,0.6951350192884698
2019,7839.0,97.1013698630137,11.550684931506847,365,1.2084168336673347
2020,8065.0,109.47814207650272,30.363387978142075,366,1.0288302079346856
2021,7097.0,90.72328767123288,7.331506849315068,365,0.8799752014879108
2022,7051.0,97.32328767123288,10.772602739726029,365,0.9935183880512892
2023,8898.0,96.30410958904108,7.632876712328767,365,1.2619486597645724
