DATE,PRCP,NROWS,MULT
2000,20072.0,366,1.0
2001,18898.0,365,0.9415105619768832
2002,18182.0,365,0.9621123928458037
2003,30200.0,365,1.6609833901660984
2004,26360.0,366,0.8728476821192053
2005,26488.0,365,1.004855842185129
2006,23974.0,365,0.9050890969495621
2007,19247.0,365,0.8028280637357137
2008,25844.0,366,1.3427547150205226
2009,22812.0,365,0.882680699582108
2010,24276.0,365,1.0641767490794318
2011,34440.0,362,1.4186851211072664
2012,22504.0,331,0.6534262485481998
2013,24480.0,335,1.0878066121578387
2014,20845.0,354,0.8515114379084967
2015,20192.0,365,0.968673542816023
2016,27684.0,366,1.371038034865293
2017,29343.0,300,1.0599263112267014
2018,17730.0,212,0.6042326960433494
2019,7179.0,135,0.40490693739424705
2020,12829.0,254,1.7870176904861401
2021,11304.0,284,0.8811286928053629
2022,19569.0,276,1.7311571125265393
2023,10489.0,314,0.5360008176197046
