DATE,PRCP,NROWS,MULT
2000,16120.0,366,1.0
2001,17945.0,365,1.1132133995037221
2002,17556.0,365,0.9783226525494567
2003,21404.0,365,1.2191843244474823
2004,21751.0,305,1.0162119230050457
2005,15310.0,365,0.7038756838766034
2006,13820.0,365,0.9026779882429784
2007,8853.0,335,0.6405933429811866
2008,15830.0,276,1.7880944312662375
2009,11712.0,334,0.7398610233733418
2010,13865.0,335,1.1838285519125684
2011,14882.0,365,1.0733501622791202
2012,9729.0,306,0.6537427765085339
2013,11170.0,365,1.1481138863192517
2014,13815.0,365,1.2367949865711727
2015,9784.0,365,0.7082157075642418
2016,13975.0,353,1.42835241210139
2017,14634.0,304,1.047155635062612
2018,7813.0,306,0.533893672270056
2019,12686.0,365,1.623704082938692
2020,13284.0,366,1.0471385779599558
2021,12839.0,365,0.9665010538994279
2022,15312.0,365,1.1926162473712907
2023,13366.0,365,0.8729101358411703
