DATE,PRCP,NROWS,MULT
1950,19009.0,365,1.0
1951,14821.0,365,0.779683307906781
1952,15808.0,366,1.0665946967141218
1953,20513.0,365,1.297634109311741
1954,17806.0,365,0.8680349046945839
1955,14609.0,365,0.8204537796248456
1956,16047.0,366,1.0984324731330002
1957,21071.0,365,1.3130803265407864
1958,12338.0,365,0.5855441127616154
1959,12724.0,365,1.0312854595558438
1960,10239.0,366,0.804699779943414
1961,19392.0,365,1.8939349545854087
1962,17924.0,365,0.9242986798679867
1963,13418.0,365,0.7486052220486499
1964,19582.0,366,1.4593829184677298
1965,11683.0,365,0.5966193442957819
1966,14792.0,365,1.2661131558674998
1967,27184.0,365,1.8377501352082206
1968,15864.0,366,0.5835785756327251
1969,15756.0,365,0.9931921331316188
1970,16005.0,365,1.0158035034272659
1971,20801.0,365,1.2996563573883162
1972,13946.0,366,0.6704485361280708
1973,20533.0,365,1.4723218127061524
1974,18566.0,365,0.9042029903082842
1975,20572.0,365,1.1080469675751374
1976,13911.0,366,0.6762103830449154
1977,14531.0,365,1.0445690460786428
1978,16662.0,365,1.1466519854105017
1979,19001.0,365,1.1403793062057377
1980,17102.0,366,0.900057891689911
1981,17994.0,365,1.0521576423810082
1982,19340.0,365,1.0748027120151162
1983,27756.0,365,1.4351602895553257
1984,15283.0,366,0.5506196858336936
1985,15218.0,365,0.9957469083295165
1986,20919.0,365,1.374622157970824
1987,12361.0,365,0.5908982264926622
1988,15208.0,366,1.23032117142626
1989,25837.0,365,1.6989084692267227
1990,29069.0,365,1.1250919224368154
1991,18647.0,365,0.6414737349066015
1992,24098.0,366,1.2923258432991902
1993,17674.0,365,0.7334218607353308
1994,21587.0,365,1.2213986647052166
1995,18332.0,365,0.8492148052068375
1996,13104.0,366,0.7148156229543967
1997,18600.0,365,1.4194139194139195
1998,19436.0,365,1.0449462365591398
1999,20778.0,365,1.069047129038897
2000,19411.0,366,0.9342092597940129
2001,14817.0,365,0.763330070578538
2002,16155.0,365,1.090301680502126
2003,18477.0,365,1.143732590529248
2004,19565.0,366,1.0588840179682848
2005,21574.0,365,1.1026833631484794
2006,18960.0,365,0.8788356354871605
2007,23951.0,365,1.2632383966244727
2008,21549.0,366,0.8997119118199658
2009,17842.0,365,0.8279734558448187
2010,11666.0,365,0.653850465194485
2011,26412.0,365,2.264015086576376
2012,19170.0,366,0.7258064516129032
2013,18904.0,365,0.9861241523213354
2014,20852.0,365,1.1030469741853577
2015,28421.0,365,1.3629867638595818
2016,17937.0,366,0.6311178354033989
2017,24625.0,365,1.3728605675419523
2018,17894.0,365,0.7266598984771574
2019,18236.0,365,1.019112551693305
2020,27012.0,366,1.4812458872559773
