DATE,PRCP,NROWS
1971,6781.0,155
1972,15666.0,366
1973,13407.0,365
1974,16572.0,365
1975,14390.0,365
1976,13369.0,366
1977,15344.0,365
1978,13765.0,365
1979,18045.0,365
1980,13609.0,366
1981,14469.0,365
1982,17653.0,365
1983,19749.0,365
1984,15129.0,366
1985,13774.0,365
1986,18190.0,365
1987,14358.0,365
1988,17592.0,366
1989,18009.0,365
1990,22892.0,365
1991,13905.0,365
1992,16237.0,366
1993,13634.0,365
1994,15701.0,365
1995,14004.0,365
1996,11602.0,366
1997,15458.0,365
1998,15981.0,365
1999,18112.0,365
2000,24326.0,366
2001,14854.0,365
2002,15067.0,365
2003,15413.0,365
2004,18092.0,366
2005,14246.0,365
2006,18401.0,365
2007,15724.0,365
2008,20839.0,366
2009,17526.0,365
2010,9814.0,365
2011,21255.0,362
2012,16422.0,366
2013,17110.0,365
2014,22893.0,365
2015,21607.0,365
2016,14828.0,366
2017,19615.0,365
2018,15528.0,365
2019,16602.0,365
2020,23306.0,366
2021,13616.0,365
2022,16164.0,365
2023,17613.0,365
2024,12449.0,244
