DATE,PRCP,NROWS
1950,13.0,1
1951,8204.0,365
1952,8179.0,366
1953,5530.0,365
1954,7634.0,365
1955,5705.0,365
1956,8038.0,366
1957,8054.0,365
1958,8402.0,365
1959,4400.0,365
1960,8357.0,366
1961,8749.0,365
1962,6679.0,365
1963,5864.0,365
1964,6175.0,366
1965,10514.0,365
1966,10160.0,365
1967,7199.0,365
1968,8044.0,366
1969,6313.0,365
1970,8514.0,365
1971,5559.0,365
1972,6803.0,366
1973,6774.0,365
1974,8731.0,365
1975,5679.0,365
1976,5022.0,366
1977,7876.0,365
1978,6475.0,365
1979,7380.0,365
1980,8196.0,366
1981,8296.0,365
1982,6737.0,365
1983,7192.0,365
1984,9043.0,366
1985,7292.0,365
1986,7941.0,365
1987,7084.0,365
1988,8377.0,366
1989,5988.0,365
1990,6497.0,365
1991,5580.0,365
1992,6861.0,366
1993,8307.0,365
1994,7298.0,365
1995,6921.0,365
1996,5987.0,366
1997,6847.0,365
1998,9787.0,365
1999,8418.0,365
2000,7863.0,366
2001,8838.0,365
2002,9452.0,365
2003,6529.0,365
2004,8146.0,366
2005,7332.0,365
2006,7220.0,365
2007,8454.0,365
2008,7384.0,366
2009,7593.0,365
2010,7691.0,365
2011,6915.0,365
2012,7556.0,366
2013,6648.0,365
2014,8776.0,365
2015,8195.0,365
2016,8998.0,366
2017,7289.0,365
2018,5748.0,365
2019,6932.0,365
2020,6611.0,366
2021,7473.0,349
2022,6314.0,365
2023,10138.0,365
2024,6165.0,225
