DATE,PRCP,NROWS
1950,0.0,1
1951,7297.0,365
1952,8150.0,366
1953,4317.0,365
1954,7229.0,365
1955,5220.0,365
1956,5953.0,366
1957,7604.0,365
1958,7081.0,365
1959,5590.0,365
1960,9430.0,366
1961,8701.0,365
1962,6825.0,365
1963,8069.0,365
1964,7723.0,366
1965,9866.0,365
1966,9466.0,365
1967,7114.0,365
1968,7683.0,366
1969,6900.0,365
1970,6333.0,365
1971,5652.0,365
1972,6393.0,366
1973,6190.0,365
1974,8344.0,365
1975,7344.0,365
1976,4946.0,366
1977,7171.0,365
1978,6517.0,365
1979,8839.0,365
1980,7738.0,366
1981,8933.0,365
1982,7726.0,365
1983,7764.0,365
1984,8021.0,366
1985,7141.0,365
1986,7537.0,365
1987,7730.0,365
1988,9308.0,366
1989,6650.0,365
1990,6911.0,365
1991,6896.0,365
1992,8559.0,366
1993,8388.0,365
1994,8404.0,365
1995,7654.0,365
1996,6086.0,366
1997,6884.0,365
1998,10762.0,365
1999,8883.0,365
2000,9351.0,366
2001,9167.0,365
2002,9484.0,365
2003,6837.0,365
2004,8091.0,366
2005,8386.0,365
2006,8015.0,365
2007,8914.0,365
2008,8486.0,366
2009,7609.0,365
2010,9119.0,365
2011,8265.0,365
2012,10330.0,366
2013,9059.0,365
2014,7978.0,365
2015,8415.0,365
2016,8466.0,366
2017,9945.0,365
2018,7380.0,365
2019,8271.0,365
2020,9127.0,366
2021,8525.0,349
2022,8339.0,365
2023,10414.0,365
2024,5934.0,225
