DATE,PRCP,NROWS
1974,7069.0,186
1975,19768.0,365
1976,14593.0,366
1977,12898.0,365
1978,13720.0,365
1979,13119.0,365
1980,11367.0,366
1981,11729.0,365
1982,15439.0,365
1983,20595.0,365
1984,13285.0,366
1985,14876.0,365
1986,11754.0,365
1987,12959.0,365
1988,13806.0,366
1989,17702.0,365
1990,15680.0,365
1991,14723.0,365
1992,16089.0,366
1993,13729.0,365
1994,12535.0,365
1995,15337.0,365
1996,9516.0,366
1997,15119.0,365
1998,13705.0,365
1999,12447.0,365
2000,11857.0,366
2001,14354.0,365
2002,10880.0,365
2003,13318.0,365
2004,13526.0,366
2005,15640.0,365
2006,13205.0,365
2007,14188.0,365
2008,10763.0,366
2009,13557.0,365
2010,9367.0,365
2011,17534.0,365
2012,14799.0,366
2013,14894.0,365
2014,10825.0,365
2015,18560.0,365
2016,14462.0,366
2017,16870.0,365
2018,13732.0,365
2019,14589.0,365
2020,15092.0,366
2021,14812.0,365
2022,16927.0,365
2023,12129.0,365
2024,7122.0,244
