DATE,PRCP,NROWS
1970,0.0,1
1971,0.0,365
1972,0.0,366
1973,1.0,365
1974,9043.0,365
1975,7653.0,365
1976,5993.0,366
1977,7299.0,365
1978,6715.0,365
1979,10797.0,365
1980,7415.0,366
1981,9153.0,365
1982,7736.0,365
1983,8748.0,365
1984,8093.0,366
1985,8009.0,365
1986,7577.0,365
1987,8172.0,365
1988,9277.0,366
1989,6965.0,365
1990,7876.0,365
1991,6242.0,365
1992,9542.0,366
1993,9589.0,365
1994,11047.0,365
1995,8032.0,365
1996,6852.0,366
1997,6644.0,365
1998,11904.0,365
1999,9850.0,365
2000,10299.0,366
2001,10275.0,365
2002,9395.0,365
2003,6888.0,365
2004,8593.0,366
2005,8828.0,365
2006,9193.0,365
2007,9892.0,365
2008,10762.0,366
2009,7812.0,365
2010,9129.0,365
2011,8854.0,365
2012,10690.0,366
2013,8353.0,365
2014,10002.0,365
2015,10535.0,365
2016,8980.0,366
2017,11490.0,365
2018,7866.0,365
2019,11465.0,365
2020,10828.0,366
2021,9502.0,345
2022,9089.0,365
2023,13139.0,365
2024,6760.0,225
