DATE,PRCP,NROWS
1956,0.0,2
1957,3198.0,365
1958,2368.0,365
1959,1745.0,365
1960,2547.0,366
1961,2904.0,365
1962,1928.0,365
1963,2490.0,365
1964,2979.0,366
1965,2136.0,365
1966,2407.0,365
1967,2724.0,365
1968,2485.0,366
1969,2735.0,365
1970,1913.0,365
1971,3317.0,365
1972,2315.0,366
1973,3102.0,365
1974,2320.0,365
1975,3104.0,365
1976,2216.0,366
1977,2152.0,365
1978,2510.0,365
1979,3206.0,365
1980,2608.0,366
1981,2805.0,365
1982,2701.0,365
1983,3521.0,365
1984,3081.0,366
1985,3919.0,365
1986,3420.0,365
1987,3019.0,365
1988,3601.0,366
1989,2735.0,365
1990,3163.0,365
1991,2418.0,365
1992,3042.0,366
1993,4046.0,365
1994,3314.0,365
1995,2451.0,365
1996,2838.0,366
1997,3288.0,365
1998,3086.0,365
1999,2865.0,365
2000,3126.0,366
2001,2592.0,365
2002,2934.0,365
2003,3057.0,365
2004,2899.0,365
2005,2969.0,365
2006,2712.0,365
2007,3277.0,352
2008,3398.0,366
2009,2651.0,365
2010,3206.0,365
2011,3540.0,365
2012,2648.0,366
2013,3206.0,365
2014,2633.0,365
2015,2343.0,365
2016,2988.0,366
2017,2861.0,365
2018,2405.0,365
2019,2839.0,365
2020,2872.0,366
2021,2471.0,365
2022,2564.0,365
2023,4589.0,365
2024,2610.0,244
