DATE,PRCP,NROWS,MULT
1950,13879.0,365,1.0
1951,11535.0,365,0.8311117515671158
1952,13469.0,366,1.1676636324230603
1953,18985.0,365,1.4095330017076249
1954,14397.0,365,0.7583355280484593
1955,13769.0,365,0.956379801347503
1956,15807.0,366,1.1480136538601207
1957,19685.0,365,1.2453343455431138
1958,12086.0,365,0.6139700279400558
1959,11021.0,365,0.9118815158034089
1960,8883.0,366,0.8060067144542238
1961,16021.0,365,1.803557356748846
1962,13142.0,365,0.820298358404594
1963,11274.0,365,0.8578602952366459
1964,18264.0,366,1.620010643959553
1965,11876.0,365,0.6502409110819097
1966,13959.0,365,1.1753957561468509
1967,20305.0,365,1.4546170929149653
1968,11614.0,366,0.5719773454814086
1969,13543.0,365,1.1660926468055794
1970,13077.0,365,0.9655910802628664
1971,21028.0,365,1.6080140705054675
1972,11502.0,366,0.5469849724177287
1973,20227.0,365,1.758563728047296
1974,15898.0,365,0.7859791367973501
1975,19733.0,365,1.2412253113599194
1976,12581.0,366,0.6375614452946841
1977,12119.0,365,0.9632779588268023
1978,15392.0,365,1.2700717881013286
1979,16062.0,365,1.043529106029106
1980,15882.0,366,0.9887934254762795
1981,15545.0,365,0.9787810099483693
1982,15468.0,365,0.995046638790608
1983,25032.0,365,1.6183087664856477
1984,14777.0,366,0.5903243847874721
1985,16518.0,365,1.117818231034716
1986,17138.0,365,1.037534810509747
1987,14275.0,365,0.8329443342280313
1988,15595.0,366,1.0924693520140105
1989,24720.0,365,1.5851234369990381
1990,26128.0,365,1.056957928802589
1991,16079.0,365,0.615393447642376
1992,19280.0,366,1.1990795447478078
1993,17107.0,365,0.8872925311203319
1994,17291.0,365,1.0107558309463962
1995,18769.0,365,1.0854779943323116
1996,10393.0,366,0.553732218019074
1997,19200.0,365,1.8473972866352353
1998,19657.0,365,1.0238020833333332
1999,18486.0,365,0.9404283461362365
2000,18538.0,366,1.0028129395218002
2001,16187.0,365,0.8731794152551515
2002,12042.0,365,0.7439303144498671
2003,17342.0,365,1.440126224879588
2004,18463.0,366,1.0646407565448046
2005,21139.0,365,1.1449385257000488
2006,14919.0,365,0.7057571313685604
2007,22981.0,365,1.54038474428581
2008,18362.0,366,0.7990078760715373
2009,15361.0,365,0.8365646443742512
2010,13236.0,365,0.8616626521710826
2011,25783.0,365,1.9479449984889694
2012,17151.0,366,0.6652057557305201
2013,16741.0,365,0.976094688356364
2014,16629.0,365,0.993309838121976
2015,20151.0,365,1.2117986649828614
2016,16226.0,366,0.8052205845863729
2017,18747.0,365,1.1553679280167632
2018,17066.0,365,0.9103323198378407
2019,17138.0,365,1.0042189148013594
2020,22136.0,366,1.2916326292449527
