DATE,PRCP,NROWS,MULT
2000,6450.0,366,1.0
2001,4087.0,365,0.6336434108527131
2002,4898.0,365,1.198434059212136
2003,3795.0,365,0.7748060432829726
2004,6401.0,366,1.6866930171277998
2005,5129.0,365,0.8012810498359632
2006,4047.0,365,0.7890426983817508
2007,3775.0,333,0.9327897207808253
2008,4809.0,347,1.273907284768212
2009,4839.0,350,1.0062383031815347
2010,6666.0,345,1.3775573465592064
2011,5097.0,362,0.7646264626462647
2012,5952.0,341,1.1677457327839906
2013,6864.0,359,1.153225806451613
2014,6956.0,364,1.0134032634032635
2015,5940.0,359,0.8539390454284072
2016,6756.0,334,1.1373737373737374
2017,4328.0,354,0.640615748963884
2018,4784.0,362,1.1053604436229205
2019,4660.0,364,0.9740802675585284
2020,4886.0,360,1.0484978540772532
2021,5274.0,361,1.079410560785919
2022,5966.0,227,1.1312097080015169
2023,4408.0,331,0.7388535031847133
