DATE,PRCP,TMAX,TMIN,NROWS
1973,1200.0,279.18918918918916,205.33333333333334,84
1974,2712.0,285.55555555555554,193.33333333333334,94
1975,0.0,278.7931034482759,193.39622641509433,93
1976,5380.0,270.92105263157896,194.375,161
1977,10765.0,283.7086092715232,202.72251308900525,244
1978,1793.0,288.0,204.84375,82
1979,3180.0,284.17910447761193,201.0,111
1980,3068.0,288.57142857142856,199.76190476190476,50
1981,5410.0,280.55555555555554,200.89285714285714,139
1982,9471.0,276.17910447761193,199.8153846153846,150
1983,12223.0,288.18279569892474,207.03658536585365,197
1984,7029.0,281.55913978494624,204.93984962406014,158
1985,23050.0,285.45045045045043,205.08333333333334,137
1986,1620.0,307.875,211.68421052631578,21
1987,2889.0,283.19565217391306,203.86666666666667,71
1988,9791.0,292.6263736263736,205.50862068965517,138
1989,2348.0,285.23214285714283,203.35135135135135,85
1990,3996.0,285.33898305084745,197.77528089887642,111
1991,2366.0,292.0,197.84,33
1992,6242.0,298.05405405405406,199.27205882352942,153
1993,1996.0,,203.63636363636363,47
1994,1342.0,,193.53846153846155,30
1995,2051.0,319.5,204.58823529411765,36
1996,1572.0,,188.22727272727272,27
1997,150.0,,211.375,9
1998,41.0,,197.55555555555554,28
1999,0.0,286.15384615384613,207.31034482758622,35
2000,0.0,286.55,201.625,52
2001,0.0,285.53846153846155,203.10714285714286,63
2002,0.0,298.0,207.0,2
2004,1484.0,284.76,198.2962962962963,61
2005,1564.0,297.5,204.2608695652174,44
2006,932.0,278.0,200.88636363636363,72
2007,2411.0,311.0,198.31578947368422,45
2008,462.0,,199.23076923076923,17
2011,2469.0,293.0,205.97368421052633,39
2012,1961.0,290.4,206.22727272727272,22
2013,279.0,,191.0,12
2014,0.0,,,2
2015,0.0,,,9
2016,0.0,,,117
2017,0.0,,,283
2018,117.0,,199.9090909090909,341
2019,0.0,,214.0,334
2020,226.0,,205.53521126760563,252
2021,569.0,,205.66666666666666,231
2022,211.0,,190.25,176
2023,0.0,,199.0,198
2024,0.0,,,10
