DATE,PRCP,NROWS
1998,0.0,1
2011,378.0,70
2012,4552.0,285
2013,868.0,276
2014,4714.0,283
2015,2591.0,253
2016,3838.0,271
2017,5190.0,256
2018,2903.0,254
2019,4819.0,253
2020,1477.0,319
2021,3128.0,285
2022,1700.0,281
2023,4998.0,286
2024,3699.0,239
