DATE,PRCP,NROWS
1999,1290.0,83
2000,1401.0,102
2001,1733.0,72
2002,1629.0,99
2003,1993.0,82
2004,1930.0,133
2005,2028.0,102
2007,1872.0,117
2008,3027.0,132
2009,3637.0,154
2010,3161.0,124
2011,2568.0,126
2012,0.0,1
2013,3636.0,127
2014,3997.0,245
2015,5445.0,348
2016,3797.0,322
2017,4815.0,329
2018,2862.0,328
2019,4183.0,332
2020,2500.0,361
2021,3568.0,352
2022,2723.0,362
2023,4419.0,335
2024,2719.0,284
