DATE,PRCP,NROWS
1998,0.0,1
2003,2532.0,92
2004,1944.0,213
2005,2592.0,175
2006,3515.0,333
2007,3347.0,347
2008,3604.0,343
2009,2661.0,307
2010,2661.0,266
2011,1076.0,139
2012,1308.0,223
2013,3671.0,260
2014,3205.0,217
2015,1155.0,141
2016,2254.0,225
2017,0.0,1
2018,1248.0,124
2019,656.0,77
2020,1086.0,148
2021,386.0,52
2022,916.0,130
2023,13.0,8
