DATE,PRCP,NROWS
1948,1784.0,184
1949,4382.0,347
1950,1976.0,365
1951,5660.0,365
1952,4979.0,366
1953,2127.0,365
1954,3103.0,355
1955,3444.0,365
1956,1817.0,365
1957,4062.0,365
1958,4656.0,365
1959,7738.0,365
1960,1908.0,366
1961,2591.0,365
1962,3014.0,365
1963,3615.0,365
1964,3264.0,366
1965,6922.0,365
1966,3296.0,365
1967,2123.0,334
1968,3260.0,366
1969,2572.0,365
1970,3386.0,365
1971,2297.0,365
1972,4073.0,366
1973,3494.0,334
1974,3023.0,365
1975,2549.0,365
1976,3909.0,366
1977,2329.0,365
1978,8158.0,365
1979,3552.0,335
1980,3012.0,305
1981,3686.0,365
1982,15804.0,365
1983,5482.0,365
1984,3532.0,365
1985,5536.0,365
1986,3487.0,365
1987,3572.0,365
1988,3560.0,366
1989,3037.0,365
1990,3539.0,365
1991,3377.0,365
1992,7323.0,366
1993,6998.0,365
1994,2989.0,335
1995,2881.0,365
1996,1875.0,366
1997,2064.0,334
1998,3462.0,334
1999,2729.0,365
2000,3426.0,366
2001,2673.0,365
2002,1568.0,365
2003,3576.0,365
2004,3336.0,366
2005,4381.0,365
2006,2227.0,365
2007,2620.0,365
2008,2388.0,366
2009,1871.0,365
2010,3526.0,335
2011,1595.0,361
2012,401.0,271
2013,643.0,155
2014,1237.0,214
2015,751.0,52
2016,629.0,168
2017,127.0,5
2019,2283.0,120
2020,1423.0,349
2021,1154.0,295
2022,528.0,242
2023,119.0,63
2024,0.0,10
