DATE,PRCP,NROWS
1998,0.0,1
2004,12244.0,366
2005,10313.0,365
2006,11477.0,365
2007,9684.0,322
2008,9166.0,293
2009,7753.0,343
2010,10035.0,300
2011,12990.0,150
2012,8656.0,128
2013,9260.0,128
2014,8834.0,136
2015,8392.0,139
2016,8626.0,153
2017,11010.0,171
2018,13772.0,179
2019,10815.0,158
2020,9944.0,156
2021,12983.0,157
2022,10108.0,131
2023,11537.0,151
2024,9073.0,121
