DATE,PRCP,NROWS
1998,0.0,1
2009,0.0,1
2010,0.0,1
2011,11742.0,182
2012,6904.0,263
2013,10505.0,286
2014,5573.0,153
2015,7213.0,191
2016,8420.0,227
2017,6446.0,239
2018,7885.0,260
2019,8666.0,317
2020,10148.0,343
2021,11860.0,331
2022,6212.0,309
2023,5874.0,229
