DATE,PRCP,NROWS
1916,1883.0,153
1917,4617.0,365
1918,5247.0,365
1919,4931.0,365
1920,6470.0,366
1921,6681.0,365
1922,6289.0,365
1923,6015.0,365
1924,5251.0,366
1925,5072.0,339
1926,4198.0,365
1927,5670.0,365
1928,6293.0,366
1929,5795.0,365
1930,5545.0,365
1931,5694.0,365
1932,4007.0,366
1933,4896.0,365
1934,5072.0,365
1935,4639.0,365
1936,4689.0,366
1937,4443.0,365
1938,6391.0,365
1939,3476.0,365
1940,5944.0,366
1941,7502.0,365
1942,7811.0,365
1943,3631.0,365
1944,9936.0,366
1945,5338.0,365
1946,4879.0,365
1947,4856.0,365
1948,8167.0,362
1949,6884.0,351
1950,4902.0,343
1951,8461.0,356
1952,3454.0,351
1953,3942.0,362
1954,3674.0,365
1955,5091.0,365
1956,2844.0,366
1957,9678.0,365
1958,7505.0,365
1959,5529.0,365
1960,5493.0,366
1961,6088.0,365
1962,7810.0,365
1963,5160.0,365
1964,5466.0,366
1965,6524.0,365
1966,2361.0,365
1967,4805.0,365
1968,5190.0,366
1969,7473.0,365
1970,4176.0,365
1971,7475.0,365
1972,5997.0,366
1973,10926.0,365
1974,4678.0,365
1975,5936.0,365
1976,4964.0,366
1977,5597.0,365
1978,5605.0,365
1979,7101.0,365
1980,5611.0,366
1981,7573.0,365
1982,5046.0,365
1983,6511.0,365
1984,5887.0,366
1985,6911.0,365
1986,7729.0,365
1987,9823.0,365
1988,3095.0,335
1989,6644.0,365
1990,4887.0,365
1991,6268.0,365
1992,8952.0,366
1993,8554.0,365
1994,4956.0,365
1995,6708.0,365
1996,9615.0,366
1997,9831.0,365
1998,5541.0,365
1999,6659.0,365
2000,8283.0,366
2001,5117.0,365
2002,5076.0,365
2003,4431.0,365
2004,6481.0,366
2005,6242.0,365
2006,5478.0,365
2007,9193.0,365
2008,6753.0,366
2009,6851.0,365
2010,7578.0,365
2011,3809.0,312
2012,4502.0,234
2013,7219.0,364
2014,4876.0,364
2015,6133.0,363
2016,5780.0,365
2017,5945.0,365
2018,7739.0,365
2019,7152.0,365
2020,6182.0,335
2021,2742.0,94
