DATE,PRCP,NROWS
1998,0.0,1
2013,11056.0,251
2014,8941.0,356
2015,10896.0,352
2016,7996.0,338
2017,12225.0,344
2018,10432.0,364
2019,11484.0,345
2020,9741.0,355
2021,10099.0,343
2022,9784.0,338
2023,10777.0,339
2024,8240.0,275
