DATE,PRCP,NROWS
1998,0.0,1
2015,1253.0,38
2016,8475.0,249
2017,6229.0,266
2018,6209.0,281
2019,8017.0,260
2020,6298.0,302
2021,6036.0,307
2022,7026.0,305
2023,7079.0,289
2024,6241.0,169
