DATE,PRCP,NROWS
1948,2510.0,171
1949,13491.0,335
1950,34050.0,365
1951,21927.0,364
1952,18650.0,365
1953,32619.0,365
1954,25081.0,363
1955,22647.0,355
1956,25798.0,359
1957,26568.0,365
1958,22536.0,365
1959,18410.0,365
1960,25419.0,366
1961,26782.0,365
1962,19489.0,365
1963,24133.0,365
1964,25870.0,366
1965,18396.0,365
1966,26679.0,365
1967,19283.0,365
1968,22855.0,366
1969,19627.0,365
1970,28247.0,365
1971,25207.0,365
1972,24998.0,366
1973,23889.0,306
1974,21719.0,365
1975,25497.0,365
1976,11479.0,366
1977,22837.0,365
1978,19370.0,365
1979,23636.0,365
1980,17897.0,366
1981,28468.0,365
1982,29880.0,364
1983,36590.0,364
1984,25228.0,365
1985,13835.0,365
1986,26361.0,365
1987,19105.0,365
1988,19373.0,366
1989,16468.0,365
1990,15221.0,365
1991,13966.0,365
1992,17360.0,366
1993,19196.0,365
1994,17565.0,365
1995,30612.0,365
1996,35277.0,366
1997,18381.0,365
1998,32096.0,365
1999,22740.0,365
2000,20285.0,366
2001,17165.0,365
2002,20412.0,365
2003,23036.0,365
2004,19988.0,366
2005,24798.0,365
2006,28326.0,365
2007,19945.0,335
2008,20787.0,366
2009,17225.0,365
2010,29752.0,334
2011,20062.0,362
2012,31533.0,366
2013,6909.0,273
2014,9217.0,124
2015,4827.0,61
2016,8827.0,70
2017,8523.0,80
2018,3891.0,72
2019,6645.0,77
2020,1547.0,61
2021,10326.0,101
2022,6431.0,197
2023,4379.0,267
2024,10313.0,232
