DATE,PRCP,NROWS
1944,2980.0,122
1945,11584.0,365
1946,7834.0,365
1947,10888.0,365
1948,9870.0,366
1949,10028.0,364
1950,7523.0,364
1951,15216.0,365
1952,5424.0,366
1953,7474.0,365
1954,6048.0,364
1955,8545.0,365
1956,6403.0,366
1957,10004.0,365
1958,12557.0,365
1959,10407.0,365
1960,9984.0,366
1961,11911.0,365
1962,8462.0,365
1963,5970.0,365
1964,9646.0,366
1965,9178.0,365
1966,5344.0,365
1967,10781.0,365
1968,10865.0,366
1969,12277.0,365
1970,8358.0,365
1971,10016.0,365
1972,7840.0,366
1973,13062.0,365
1974,9463.0,365
1975,8203.0,365
1976,6912.0,366
1977,11722.0,365
1978,7182.0,365
1979,12079.0,365
1980,5053.0,366
1981,9480.0,365
1982,11423.0,364
1983,10016.0,365
1984,9499.0,366
1985,13992.0,365
1986,10311.0,365
1987,10526.0,365
1988,7588.0,366
1989,9074.0,365
1990,10789.0,365
1991,7351.0,365
1992,11718.0,366
1993,11460.0,365
1994,8016.0,365
1995,8721.0,365
1996,7254.0,366
1997,10186.0,365
1998,13806.0,365
1999,2068.0,212
2001,616.0,92
2002,8018.0,365
2003,5471.0,334
2004,11494.0,366
2005,7071.0,273
2007,1928.0,92
2008,13646.0,366
2009,13263.0,365
2010,10928.0,365
2011,7887.0,322
2012,6428.0,192
2013,9561.0,125
2014,7986.0,117
2015,10837.0,109
2016,11849.0,342
2017,9424.0,365
2018,11430.0,365
2019,14189.0,357
2020,8112.0,366
2021,11902.0,365
2022,8314.0,365
2023,6425.0,365
2024,8446.0,234
