DATE,PRCP,NROWS
1981,7126.0,244
1982,7845.0,303
1983,9571.0,365
1984,6315.0,366
1985,8912.0,332
1986,9695.0,365
1987,11312.0,365
1988,6510.0,366
1989,10348.0,365
1990,6446.0,365
1991,5965.0,365
1992,10135.0,345
1993,9395.0,327
1994,8453.0,320
1995,11278.0,292
1996,8354.0,317
1997,12105.0,340
1998,12384.0,365
1999,12787.0,365
2000,8469.0,366
2001,5885.0,365
2002,9526.0,365
2003,7944.0,365
2004,9701.0,366
2005,6256.0,365
2006,4407.0,365
2007,11368.0,365
2008,12346.0,366
2009,9598.0,365
2010,3323.0,273
2011,6494.0,364
2012,6345.0,366
2013,7771.0,365
2014,5560.0,355
2015,1310.0,114
2019,2091.0,120
2020,9275.0,364
2021,6764.0,364
2022,6705.0,365
2023,8069.0,365
2024,4942.0,273
