DATE,PRCP,NROWS
1940,928.0,31
1941,9757.0,365
1942,13709.0,365
1943,10803.0,365
1944,13020.0,366
1945,11613.0,365
1946,10727.0,365
1947,12841.0,365
1948,12710.0,366
1949,10833.0,364
1950,9052.0,365
1951,8065.0,364
1952,12776.0,366
1953,10665.0,365
1954,9014.0,365
1955,10938.0,364
1956,9377.0,365
1957,11359.0,365
1958,12365.0,365
1959,14975.0,365
1960,12765.0,366
1961,9973.0,365
1962,11054.0,365
1963,11561.0,364
1964,16145.0,366
1965,10606.0,365
1966,10101.0,365
1967,9988.0,365
1968,11978.0,366
1969,12502.0,365
1970,9953.0,365
1971,13741.0,365
1972,12715.0,366
1973,12666.0,365
1974,10479.0,334
1975,14229.0,365
1976,12669.0,366
1977,12578.0,365
1978,10698.0,365
1979,13345.0,365
1980,11196.0,366
1981,9869.0,365
1982,13564.0,365
1983,11061.0,365
1984,10241.0,366
1985,12963.0,365
1986,9051.0,365
1987,11245.0,365
1988,9856.0,366
1989,14396.0,365
1990,11374.0,365
1991,11363.0,365
1992,10674.0,366
1993,9096.0,365
1994,10860.0,365
1995,10210.0,365
1996,9127.0,366
1997,9016.0,365
1998,10978.0,365
1999,4640.0,364
2000,6349.0,366
2001,7149.0,365
2002,10446.0,364
2003,11419.0,365
2004,9777.0,337
2005,8492.0,365
2006,11927.0,365
2007,8108.0,365
2008,10188.0,366
2009,9598.0,365
2010,9504.0,365
2011,9682.0,59
2012,6541.0,299
2013,10337.0,355
2014,10070.0,357
2015,12115.0,347
2016,5733.0,351
2017,10230.0,351
2018,3971.0,290
2019,3723.0,303
2020,8621.0,329
2021,9063.0,365
2022,11050.0,363
2023,11938.0,363
2024,14528.0,297
