DATE,PRCP,NROWS
1998,0.0,1
2007,7496.0,237
2008,13784.0,365
2009,15960.0,365
2010,13956.0,344
2011,14655.0,346
2012,13027.0,365
2013,16091.0,361
2014,11776.0,339
2015,9658.0,183
2016,11140.0,262
2017,14241.0,212
2018,12102.0,148
2019,18049.0,199
2020,12357.0,207
2021,13377.0,304
2022,14155.0,349
2023,11075.0,353
2024,11623.0,291
