DATE,PRCP,NROWS
2000,0.0,1
2009,9555.0,194
2010,12173.0,365
2011,11911.0,362
2012,8612.0,366
2013,16991.0,365
2014,11270.0,356
2015,17443.0,365
2016,8488.0,366
2017,13940.0,365
2018,16682.0,365
2019,12531.0,364
2020,17082.0,366
2021,12526.0,365
2022,11854.0,365
2023,13185.0,362
2024,11373.0,284
