DATE,PRCP,NROWS,MULT
2000,2196.0,33,1.0
2001,5632.0,101,2.564663023679417
2002,4804.0,360,0.8529829545454546
2003,8306.0,364,1.7289758534554538
2004,9676.0,357,1.1649410065013244
2005,6568.0,365,0.6787928896238115
2006,5278.0,201,0.8035931790499391
2007,10414.0,349,1.9730958696475938
2008,11928.0,355,1.1453812175917035
2009,7030.0,347,0.5893695506371562
2010,10088.0,365,1.4349928876244666
2011,21362.0,364,2.117565424266455
2012,9928.0,366,0.4647504915270106
2013,8374.0,365,0.8434730056406124
2014,9982.0,365,1.1920229281108192
2015,8304.0,363,0.8318974153476257
2016,8844.0,366,1.0650289017341041
2017,9816.0,365,1.1099050203527816
2018,7118.0,361,0.7251426242868786
2019,4324.0,364,0.6074740095532453
2020,11790.0,366,2.7266419981498613
2021,9430.0,361,0.7998303647158609
2022,12756.0,365,1.3527041357370095
2023,8698.0,365,0.6818751959862026
