DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,10473.0,192.47814207650276,61.64207650273224,366,1.0
2001,8740.0,196.26027397260276,58.23561643835617,365,0.8345268786403132
2002,7518.0,201.83561643835617,54.41917808219178,365,0.8601830663615561
2003,8718.0,198.353591160221,60.011049723756905,365,1.1596169193934558
2004,8238.0,196.13186813186812,55.22802197802198,366,0.9449415003441156
2005,10296.0,198.22865013774103,55.7741046831956,365,1.2498179169701384
2006,4247.0,211.33698630136988,53.8986301369863,365,0.4124902874902875
2007,8973.0,206.6383561643836,69.64109589041095,365,2.1127854956439838
2008,7802.0,195.73150684931508,56.463013698630135,366,0.8694973810319848
2009,8558.0,207.9667590027701,66.01662049861496,365,1.0968982312227633
2010,13844.0,193.8379120879121,64.68595041322314,365,1.6176676793643374
2011,12713.0,194.62603878116343,61.22714681440444,365,0.9183039583935279
2012,9948.0,194.4368131868132,53.52341597796144,366,0.7825060961220798
2013,7940.0,206.98356164383563,64.8082191780822,365,0.7981503819863289
2014,8942.0,208.6904109589041,65.4958904109589,365,1.1261964735516372
2015,8442.0,204.5983379501385,62.853185595567865,365,0.9440840975173339
2016,13094.0,203.51020408163265,70.97701149425288,366,1.5510542525467899
2017,8000.0,208.30172413793105,60.63793103448276,365,0.6109668550481137
2018,6802.0,212.8647887323944,59.35492957746479,365,0.85025
2019,7040.0,213.7463126843658,60.405325443786985,365,1.0349897089091444
2020,10587.0,203.23546511627907,63.27325581395349,366,1.5038352272727273
2021,12848.0,195.5601173020528,58.312865497076025,365,1.2135638046661
2022,13780.0,195.9060606060606,65.75528700906344,365,1.0725404732254047
2023,10046.0,209.06,59.21142857142857,365,0.7290275761973876
